src_type,category,subcategory,year,em_type,tons_per_day,population,TpDpCap
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2000,co,0.0,1685849.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2000,co,0.00606576,1685849.0,3.598044664735691e-09
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2000,co,0.00016438,1685849.0,9.750576712386458e-11
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2000,co,0.00641095,1685849.0,3.802802030312324e-09
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2000,co,0.00610686,1685849.0,3.6224240723813344e-09
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2000,co,0.00052877,1685849.0,3.1365205306050543e-10
STATIONARY,INDUSTRIAL PROCESSES,GLASS AND RELATED PRODUCTS,2000,co,0.0,1685849.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2000,co,4.932e-05,1685849.0,2.925528917477188e-11
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2000,co,0.00601096,1685849.0,3.5655387878748335e-09
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2000,co,0.0,1685849.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2000,co,0.0,1685849.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2000,co,0.0,1685849.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2000,co,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2000,co,20.04258005,1685849.0,1.1888716041590914e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2000,co,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2000,co,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2000,co,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2000,co,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2000,co,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2000,co,0.72055502,1685849.0,4.2741373634293467e-07
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2000,co,0.23771142,1685849.0,1.4100398078356958e-07
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2000,co,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2000,co,0.09676157,1685849.0,5.7396344512468205e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2000,co,164.08247145,1685849.0,9.732928124049071e-05
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2000,co,43.57819157,1685849.0,2.5849403813746072e-05
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2000,co,43.96905866,1685849.0,2.6081255592879316e-05
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2000,co,25.46596557,1685849.0,1.5105721550387966e-05
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2000,co,8.40649295,1685849.0,4.9865040997147435e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2000,co,1.85194968,1685849.0,1.098526427930378e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2000,co,4.24455289,1685849.0,2.517753897294479e-06
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2000,co,1.4852735,1685849.0,8.810240418922453e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2000,co,0.18098501,1685849.0,1.0735540964819506e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2000,co,0.07493365,1685849.0,4.444861313201835e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2000,co,1.55592797,1685849.0,9.229343612624855e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2000,co,4.69705888,1685849.0,2.7861682036766045e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2000,co,5.37864235,1685849.0,3.1904650713082842e-06
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2000,co,0.12207276,1685849.0,7.241025738366841e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2000,co,0.00105782,1685849.0,6.274701945429275e-10
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2000,co,0.39410218,1685849.0,2.337707469648824e-07
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2000,co,0.07161155,1685849.0,4.2478033323269164e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2000,co,0.25900976,1685849.0,1.5363757964088122e-07
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2000,co,0.04574222,1685849.0,2.7133046909895253e-08
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2000,co,0.06683853,1685849.0,3.964680703906458e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2000,co,3.4183291,1685849.0,2.027660306468729e-06
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2000,co,5.53337658,1685849.0,3.2822492287268906e-06
MOBILE,OTHER MOBILE SOURCES,TRAINS,2000,co,0.13553701,1685849.0,8.039688607935824e-08
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2000,co,0.03657789,1685849.0,2.1697014382664167e-08
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2000,co,1.69085354,1685849.0,1.0029685576822123e-06
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2000,co,0.14083759,1685849.0,8.354104667737147e-08
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2000,co,130.91709085,1685849.0,7.765647507576301e-05
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2000,co,1.09120577,1685849.0,6.472737297349881e-07
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2000,co,1.19447852,1685849.0,7.085323300010855e-07
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2000,co,0.0,1685849.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2000,co,0.0,1685849.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2000,co,0.0,1685849.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2000,co,0.7249468,1685849.0,4.300188213772408e-07
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2000,nh3,0.0,1685849.0,0.0
STATIONARY,FUEL COMBUSTION,COGENERATION,2000,nh3,0.0,1685849.0,0.0
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2000,nh3,0.0,1685849.0,0.0
STATIONARY,FUEL COMBUSTION,PETROLEUM REFINING (COMBUSTION),2000,nh3,0.0,1685849.0,0.0
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2000,nh3,0.18279935,1685849.0,1.0843162703183974e-07
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2000,nh3,0.0,1685849.0,0.0
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2000,nh3,0.0,1685849.0,0.0
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2000,nh3,0.0,1685849.0,0.0
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2000,nh3,1.2302509,1685849.0,7.297515376525417e-07
STATIONARY,WASTE DISPOSAL,LANDFILLS,2000,nh3,0.0,1685849.0,0.0
STATIONARY,WASTE DISPOSAL,INCINERATORS,2000,nh3,0.0,1685849.0,0.0
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2000,nh3,0.0,1685849.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2000,nh3,0.82953948,1685849.0,4.920603683959833e-07
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2000,nh3,0.0,1685849.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2000,nh3,0.0,1685849.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2000,nh3,0.0,1685849.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2000,nh3,0.0,1685849.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2000,nh3,0.0,1685849.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2000,nh3,0.0,1685849.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OIL AND GAS PRODUCTION,2000,nh3,0.0,1685849.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM REFINING,2000,nh3,0.00015,1685849.0,8.897594031256654e-11
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2000,nh3,0.0,1685849.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2000,nh3,0.0,1685849.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2000,nh3,0.2644765,1685849.0,1.5688030185384338e-07
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2000,nh3,0.0,1685849.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2000,nh3,0.2511576,1685849.0,1.489798908443164e-07
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2000,nh3,0.0,1685849.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2000,nh3,0.0,1685849.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,GLASS AND RELATED PRODUCTS,2000,nh3,0.0,1685849.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2000,nh3,0.01925587,1685849.0,1.1422060931910273e-08
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2000,nh3,0.04538035,1685849.0,2.6918395419755862e-08
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2000,nh3,0.0,1685849.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2000,nh3,0.0,1685849.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2000,nh3,0.10237871,1685849.0,6.072827993491707e-08
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2000,nh3,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2000,nh3,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2000,nh3,0.80441356,1685849.0,4.771563526745277e-07
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2000,nh3,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2000,nh3,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2000,nh3,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2000,nh3,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2000,nh3,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2000,nh3,2.74e-05,1685849.0,1.6252938430428823e-11
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2000,nh3,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2000,nh3,2.56458497,1685849.0,1.5212423947815016e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2000,nh3,1.62278147,1685849.0,9.625900481003933e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2000,nh3,0.21787077,1685849.0,1.2923504418248608e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2000,nh3,0.37932977,1685849.0,2.2500815316199733e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2000,nh3,0.16252715,1685849.0,9.640670665047701e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2000,nh3,0.02891658,1685849.0,1.7152532640823704e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2000,nh3,0.00424565,1685849.0,2.5184046732536544e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2000,nh3,0.00436054,1685849.0,2.5865543118037264e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2000,nh3,0.00048431,1685849.0,2.872795843518607e-10
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2000,nh3,0.00561491,1685849.0,3.330612646802887e-09
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2000,nh3,0.0022319,1685849.0,1.3239026745574486e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2000,nh3,0.01687949,1685849.0,1.001245663164376e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2000,nh3,0.02221786,1685849.0,1.3179033234886398e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2000,nh3,0.0008154,1685849.0,4.836732115391118e-10
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2000,nh3,0.00203312,1685849.0,1.2059917584552351e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2000,nh3,1.137e-05,1685849.0,6.744376275692544e-12
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2000,nh3,0.00020152,1685849.0,1.1953620994525608e-10
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2000,nh3,0.00059156,1685849.0,3.5089738167534577e-10
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2000,nh3,0.00042431,1685849.0,2.5168920822683406e-10
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2000,nh3,0.00026236,1685849.0,1.5562485133603307e-10
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2000,nh3,0.00057249,1685849.0,3.395855737969415e-10
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2000,nh3,0.00319682,1685849.0,1.8962671034001267e-09
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2000,nh3,0.0,1685849.0,0.0
MOBILE,OTHER MOBILE SOURCES,TRAINS,2000,nh3,0.0005644,1685849.0,3.3478680474941703e-10
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2000,nh3,0.0,1685849.0,0.0
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2000,nh3,0.0001921,1685849.0,1.139485208936269e-10
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2000,nh3,2.356e-05,1685849.0,1.397515435842712e-11
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2000,nh3,0.0145748,1685849.0,8.645376899117299e-09
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2000,nh3,0.00109885,1685849.0,6.518080800830916e-10
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2000,nh3,0.0001163,1685849.0,6.898601238900992e-11
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2000,nh3,0.0,1685849.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2000,nh3,0.073,1685849.0,4.330162428544905e-08
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2000,nh3,0.54517812,1685849.0,3.233849057655816e-07
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2000,nh3,0.00724947,1685849.0,4.300189400118279e-09
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2000,nox,0.27411506,1685849.0,1.6259763478223734e-07
STATIONARY,FUEL COMBUSTION,COGENERATION,2000,nox,1.77201915,1685849.0,1.0511138008208328e-06
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2000,nox,0.00024428,1685849.0,1.449002846636917e-10
STATIONARY,FUEL COMBUSTION,PETROLEUM REFINING (COMBUSTION),2000,nox,0.0,1685849.0,0.0
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2000,nox,4.63055032,1685849.0,2.7467171259110395e-06
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2000,nox,0.3159389,1685849.0,1.874064047254529e-07
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2000,nox,1.9013043,1685849.0,1.127802252752174e-06
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2000,nox,0.96089554,1685849.0,5.699772280910094e-07
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2000,nox,0.03644658,1685849.0,2.1619124844514543e-08
STATIONARY,WASTE DISPOSAL,LANDFILLS,2000,nox,0.0,1685849.0,0.0
STATIONARY,WASTE DISPOSAL,INCINERATORS,2000,nox,0.00601369,1685849.0,3.567158149988522e-09
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2000,nox,0.0,1685849.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2000,nox,0.00462466,1685849.0,2.7432231475060936e-09
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2000,nox,0.0,1685849.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2000,nox,0.0,1685849.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2000,nox,0.00120548,1685849.0,7.150581101866182e-10
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2000,nox,0.0,1685849.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2000,nox,0.0,1685849.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2000,nox,0.0,1685849.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OIL AND GAS PRODUCTION,2000,nox,4.55e-06,1685849.0,2.698936856147852e-12
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM REFINING,2000,nox,0.0,1685849.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2000,nox,0.0,1685849.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2000,nox,0.0,1685849.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2000,nox,0.00054247,1685849.0,3.2177852227571983e-10
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2000,nox,0.00065753,1685849.0,3.900290002248126e-10
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2000,nox,2.12269038,1685849.0,1.2591224836862613e-06
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2000,nox,0.01079727,1685849.0,6.4046483403911024e-09
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2000,nox,0.00210958,1685849.0,1.2513457610972275e-09
STATIONARY,INDUSTRIAL PROCESSES,GLASS AND RELATED PRODUCTS,2000,nox,0.0,1685849.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2000,nox,0.0002,1685849.0,1.1863458708342207e-10
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2000,nox,0.02425206,1685849.0,1.4385665620111884e-08
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2000,nox,0.0,1685849.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2000,nox,0.0,1685849.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2000,nox,0.0,1685849.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2000,nox,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2000,nox,3.35287401,1685849.0,1.9888341185954377e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2000,nox,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2000,nox,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2000,nox,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2000,nox,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2000,nox,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2000,nox,0.01735127,1685849.0,1.0292303759114843e-08
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2000,nox,0.03254786,1685849.0,1.9306509657745146e-08
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2000,nox,0.0,1685849.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2000,nox,0.00525575,1685849.0,3.1175686553184777e-09
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2000,nox,23.559093,1685849.0,1.3974616350574696e-05
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2000,nox,5.66494651,1685849.0,3.3602929503176144e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2000,nox,9.01065723,1685849.0,5.344877999156508e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2000,nox,4.03226402,1685849.0,2.391829885120198e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2000,nox,1.03684132,1685849.0,6.150262093461514e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2000,nox,0.19987947,1685849.0,1.1856309194951624e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2000,nox,0.46817281,1685849.0,2.7770743999017706e-07
