src_type,category,subcategory,year,em_type,tons_per_day,population,TpDpCap
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2003,nox,0.0,1764303.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2003,nox,0.0,1764303.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2003,nox,0.0,1764303.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2003,nox,0.0,1764303.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2003,nox,0.0,1764303.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2003,nox,0.0090411,1764303.0,5.1244599141984116e-09
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2003,nox,0.07542663,1764303.0,4.275151717137022e-08
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2003,nox,0.0,1764303.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2003,nox,0.0,1764303.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2003,nox,16.10847036,1764303.0,9.130217632685542e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2003,nox,4.65858501,1764303.0,2.640467657766268e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2003,nox,9.28259591,1764303.0,5.261338845991873e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2003,nox,7.22530309,1764303.0,4.095273368576713e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2003,nox,1.13115295,1764303.0,6.411330423402329e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2003,nox,0.11892123,1764303.0,6.740408535268602e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2003,nox,0.45014382,1764303.0,2.5513974640410404e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2003,nox,0.26670092,1764303.0,1.5116503231020975e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2003,nox,4.3484888,1764303.0,2.464706345792078e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2003,nox,1.16450647,1764303.0,6.600376862704422e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2003,nox,8.93136948,1764303.0,5.06226508711939e-06
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2003,nox,72.26789029,1764303.0,4.0961155929565385e-05
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2003,nox,0.27015388,1764303.0,1.5312215645498536e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2003,nox,0.318555,1764303.0,1.8055572087107485e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2003,nox,0.0063526,1764303.0,3.6006286901966386e-09
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2003,nox,0.02223975,1764303.0,1.2605402813462314e-08
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2003,nox,0.66389868,1764303.0,3.762951601850702e-07
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2003,nox,0.07698992,1764303.0,4.363758379371344e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2003,nox,0.14792892,1764303.0,8.384552993448404e-08
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2003,nox,0.13613234,1764303.0,7.71592747957692e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2003,nox,0.45814885,1764303.0,2.5967696591798573e-07
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2003,nox,0.65896844,1764303.0,3.73500719547606e-07
MOBILE,OTHER MOBILE SOURCES,TRAINS,2003,nox,13.47954684,1764303.0,7.640154123186323e-06
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2003,nox,0.47495565,1764303.0,2.6920299404354015e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2003,nox,0.02628238,1764303.0,1.4896749594599115e-08
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2003,nox,22.14856724,1764303.0,1.2553720783788271e-05
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2003,nox,4.14623237,1764303.0,2.350068196902686e-06
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2003,nox,2.7127194,1764303.0,1.537558684647705e-06
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2003,nox,0.0,1764303.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2003,nox,0.44341396,1764303.0,2.5132528822996957e-07
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2003,nox,0.0,1764303.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2003,nox,1.8268309,1764303.0,1.0354405677482837e-06
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2003,pm,0.06678002,1764303.0,3.7850652637330434e-08
STATIONARY,FUEL COMBUSTION,COGENERATION,2003,pm,0.00276162,1764303.0,1.5652753523629444e-09
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2003,pm,0.0,1764303.0,0.0
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2003,pm,0.06761979,1764303.0,3.832663096985042e-08
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2003,pm,0.00860589,1764303.0,4.877784598223774e-09
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2003,pm,0.11273754,1764303.0,6.389919418603267e-08
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2003,pm,0.01938023,1764303.0,1.0984638126217548e-08
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2003,pm,0.00054795,1764303.0,3.105759044789925e-10
STATIONARY,WASTE DISPOSAL,LANDFILLS,2003,pm,0.01909636,1764303.0,1.0823741726902918e-08
STATIONARY,WASTE DISPOSAL,INCINERATORS,2003,pm,0.00633235,1764303.0,3.5891510698559144e-09
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2003,pm,0.0,1764303.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2003,pm,0.00166909,1764303.0,9.460336461480823e-10
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2003,pm,0.0,1764303.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2003,pm,0.0,1764303.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2003,pm,0.26803961,1764303.0,1.519237965360825e-07
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2003,pm,0.0,1764303.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2003,pm,0.0,1764303.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2003,pm,0.00211744,1764303.0,1.2001566624327e-09
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OIL AND GAS PRODUCTION,2003,pm,0.0,1764303.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM REFINING,2003,pm,0.0,1764303.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2003,pm,0.00030712,1764303.0,1.740744078539797e-10
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2003,pm,0.0,1764303.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2003,pm,0.04049238,1764303.0,2.2950921695423065e-08
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2003,pm,0.19108822,1764303.0,1.083080513948001e-07
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2003,pm,1.3654384,1764303.0,7.739251137701403e-07
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2003,pm,0.03691891,1764303.0,2.0925492956708684e-08
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2003,pm,0.34448728,1764303.0,1.9525403516289437e-07
STATIONARY,INDUSTRIAL PROCESSES,GLASS AND RELATED PRODUCTS,2003,pm,0.0,1764303.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2003,pm,0.0,1764303.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2003,pm,0.00169863,1764303.0,9.627768019438838e-10
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2003,pm,0.0,1764303.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2003,pm,0.0,1764303.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2003,pm,0.0,1764303.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2003,pm,0.00180966,1764303.0,1.0257081691750227e-09
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2003,pm,1.66437101,1764303.0,9.433589411796046e-07
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2003,pm,4.42489896,1764303.0,2.508015323898446e-06
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2003,pm,16.42621558,1764303.0,9.310314373438124e-06
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2003,pm,36.01714074,1764303.0,2.041437368751286e-05
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2003,pm,19.69059218,1764303.0,1.1160550188941469e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2003,pm,6.11521873,1764303.0,3.466081920169041e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2003,pm,0.0509589,1764303.0,2.8883304058316513e-08
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2003,pm,0.23615637,1764303.0,1.338525015260984e-07
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2003,pm,0.77088159,1764303.0,4.36932652724617e-07
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2003,pm,0.00040955,1764303.0,2.3213132891572479e-10
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2003,pm,1.29745272,1764303.0,7.353910977876249e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2003,pm,0.24875893,1764303.0,1.4099558295825604e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2003,pm,0.4308516,1764303.0,2.442049919996735e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2003,pm,0.36989499,1764303.0,2.096550252422628e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2003,pm,0.08533373,1764303.0,4.8366822478905263e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2003,pm,0.01151828,1764303.0,6.528515793488987e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2003,pm,0.01886511,1764303.0,1.0692670136592185e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2003,pm,0.00193558,1764303.0,1.0970791298320072e-09
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2003,pm,0.0652169,1764303.0,3.6964682370318475e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2003,pm,0.01889596,1764303.0,1.0710155795234718e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2003,pm,0.41774128,1764303.0,2.3677411419693782e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2003,pm,2.39092744,1764303.0,1.3551682675821557e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2003,pm,0.00476144,1764303.0,2.6987654614881908e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2003,pm,0.00265087,1764303.0,1.5025026880303441e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2003,pm,0.00258208,1764303.0,1.4635127866358557e-09
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2003,pm,0.00544425,1764303.0,3.0857794834560733e-09
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2003,pm,0.0666958,1764303.0,3.780291707263435e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2003,pm,0.00403038,1764303.0,2.284403529325745e-09
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2003,pm,0.00526861,1764303.0,2.9862274223871978e-09
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2003,pm,0.00761589,1764303.0,4.316656492677278e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2003,pm,0.02443842,1764303.0,1.3851600320353135e-08
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2003,pm,0.11600274,1764303.0,6.574989670141693e-08
MOBILE,OTHER MOBILE SOURCES,TRAINS,2003,pm,0.41606235,1764303.0,2.3582250327749827e-07
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2003,pm,0.23928373,1764303.0,1.3562507687171648e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2003,pm,0.01499176,1764303.0,8.497270593543172e-09
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2003,pm,1.3574613,1764303.0,7.694037248703879e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2003,pm,0.17424268,1764303.0,9.876006558964079e-08
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2003,pm,0.16901747,1764303.0,9.579843711652704e-08
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2003,pm,0.0,1764303.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2003,pm,0.0,1764303.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2003,pm,0.0,1764303.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2003,pm,4.78614648,1764303.0,2.7127689971620524e-06
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2003,pm10,0.06643872,1764303.0,3.765720513993345e-08
STATIONARY,FUEL COMBUSTION,COGENERATION,2003,pm10,0.00220665,1764303.0,1.2507205394991677e-09
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2003,pm10,0.0,1764303.0,0.0
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2003,pm10,0.06732306,1764303.0,3.8158445573124346e-08
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2003,pm10,0.00833327,1764303.0,4.723264654653991e-09
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2003,pm10,0.11243678,1764303.0,6.372872460115978e-08
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2003,pm10,0.01829745,1764303.0,1.037092268164822e-08
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2003,pm10,0.00010685,1764303.0,6.0562159674387e-11
STATIONARY,WASTE DISPOSAL,LANDFILLS,2003,pm10,0.00515053,1764303.0,2.9193001428892884e-09
STATIONARY,WASTE DISPOSAL,INCINERATORS,2003,pm10,0.00391782,1764303.0,2.220604964113307e-09
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2003,pm10,0.0,1764303.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2003,pm10,0.00161672,1764303.0,9.163505361607389e-10
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2003,pm10,0.0,1764303.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2003,pm10,0.0,1764303.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2003,pm10,0.23476461,1764303.0,1.3306365743299195e-07
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2003,pm10,0.0,1764303.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2003,pm10,0.0,1764303.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2003,pm10,0.00202748,1764303.0,1.149167688316576e-09
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OIL AND GAS PRODUCTION,2003,pm10,0.0,1764303.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM REFINING,2003,pm10,0.0,1764303.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2003,pm10,0.00030136,1764303.0,1.7080966251261828e-10
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2003,pm10,0.0,1764303.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2003,pm10,0.02836674,1764303.0,1.6078156643161633e-08
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2003,pm10,0.08038561,1764303.0,4.5562247527777253e-08
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2003,pm10,0.70347818,1764303.0,3.987286650875728e-07
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2003,pm10,0.02668246,1764303.0,1.5123513364767844e-08
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2003,pm10,0.23345924,1764303.0,1.3232377885204527e-07
STATIONARY,INDUSTRIAL PROCESSES,GLASS AND RELATED PRODUCTS,2003,pm10,0.0,1764303.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2003,pm10,0.0,1764303.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2003,pm10,0.00050584,1764303.0,2.867081221309492e-10
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2003,pm10,0.0,1764303.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2003,pm10,0.0,1764303.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2003,pm10,0.0,1764303.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2003,pm10,0.00173727,1764303.0,9.846778019421833e-10
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2003,pm10,1.57083042,1764303.0,8.903405027367748e-07
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2003,pm10,2.06726354,1764303.0,1.1717168422884277e-06
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2003,pm10,8.03734728,1764303.0,4.5555368210562475e-06
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2003,pm10,16.46703677,1764303.0,9.333451663348077e-06
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2003,pm10,11.70211894,1764303.0,6.6327149814969424e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2003,pm10,3.25827128,1764303.0,1.8467753441444017e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2003,pm10,0.05001096,1764303.0,2.834601539531475e-08
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2003,pm10,0.2312416,1764303.0,1.3106682922377846e-07
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2003,pm10,0.77088159,1764303.0,4.36932652724617e-07
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2003,pm10,0.00028669,1764303.0,1.624947642213384e-10
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2003,pm10,1.25878054,1764303.0,7.134718582919148e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2003,pm10,0.24090609,1764303.0,1.3654462413769063e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2003,pm10,0.4183439,1764303.0,2.3711567684235643e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2003,pm10,0.35984769,1764303.0,2.0396025512624532e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2003,pm10,0.08339381,1764303.0,4.7267283454145916e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2003,pm10,0.01126506,1764303.0,6.38499169360365e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2003,pm10,0.0184431,1764303.0,1.04534765286915e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2003,pm10,0.00189741,1764303.0,1.0754445239848258e-09
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2003,pm10,0.06433616,1764303.0,3.646548240296593e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2003,pm10,0.01863237,1764303.0,1.0560754020142798e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2003,pm10,0.41393598,1764303.0,2.346172851261943e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2003,pm10,2.37442692,1764303.0,1.3458158377557595e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2003,pm10,0.00464093,1764303.0,2.6304608675493947e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2003,pm10,0.00261904,1764303.0,1.4844615692429248e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2003,pm10,0.00252916,1764303.0,1.4335179388120975e-09
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2003,pm10,0.00533056,1764303.0,3.021340438688819e-09
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2003,pm10,0.06581865,1764303.0,3.7305751903159494e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2003,pm10,0.00394839,1764303.0,2.2379319198573037e-09
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2003,pm10,0.0052252,1764303.0,2.9616228051530834e-09
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2003,pm10,0.007551,1764303.0,4.279877095941004e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2003,pm10,0.02397514,1764303.0,1.3589015038800025e-08
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2003,pm10,0.11208461,1764303.0,6.352911603052311e-08
MOBILE,OTHER MOBILE SOURCES,TRAINS,2003,pm10,0.41581962,1764303.0,2.3568492486834744e-07
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2003,pm10,0.21535539,1764303.0,1.2206258788881503e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2003,pm10,0.01349262,1764303.0,7.647563938847239e-09
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2003,pm10,1.33528016,1764303.0,7.56831541974366e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2003,pm10,0.17424268,1764303.0,9.876006558964079e-08
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2003,pm10,0.168583,1764303.0,9.55521812296414e-08
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2003,pm10,0.0,1764303.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2003,pm10,0.0,1764303.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2003,pm10,0.0,1764303.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2003,pm10,4.61722803,1764303.0,2.6170266841920007e-06
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2003,pm2_5,0.06630008,1764303.0,3.7578624533314285e-08
STATIONARY,FUEL COMBUSTION,COGENERATION,2003,pm2_5,0.00217335,1764303.0,1.231846230494422e-09
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2003,pm2_5,0.0,1764303.0,0.0
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2003,pm2_5,0.06709785,1764303.0,3.803079743105351e-08
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2003,pm2_5,0.00830554,1764303.0,4.707547399738027e-09
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2003,pm2_5,0.11235819,1764303.0,6.368418009831645e-08
