src_type,category,subcategory,year,em_type,tons_per_day,population,TpDpCap
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM REFINING,2005,rog,0.0,1354776.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2005,rog,2.53281697,1354776.0,1.869546677827183e-06
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2005,rog,0.0,1354776.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2005,rog,0.26412021,1354776.0,1.9495489291218624e-07
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2005,rog,0.38452095,1354776.0,2.838262192421478e-07
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2005,rog,0.102819,1354776.0,7.589372708108204e-08
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2005,rog,0.00341377,1354776.0,2.5198040118809308e-09
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2005,rog,0.0269654,1354776.0,1.9903954602089203e-08
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2005,rog,0.0,1354776.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2005,rog,0.39833897,1354776.0,2.940257060945869e-07
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2005,rog,9.39066525,1354776.0,6.93152613420964e-06
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2005,rog,4.22190173,1354776.0,3.116309803244226e-06
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2005,rog,0.26949781,1354776.0,1.9892425758944652e-07
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2005,rog,0.56696748,1354776.0,4.184953674998671e-07
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2005,rog,7.56791219,1354776.0,5.586098506321341e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2005,rog,1.81727201,1354776.0,1.3413819037243056e-06
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2005,rog,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2005,rog,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2005,rog,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2005,rog,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2005,rog,0.0395919,1354776.0,2.9223945508334958e-08
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2005,rog,0.16971825,1354776.0,1.2527403054084217e-07
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2005,rog,0.08925674,1354776.0,6.588302420473938e-08
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2005,rog,0.0,1354776.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2005,rog,9.16860508,1354776.0,6.7676169935103665e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2005,rog,2.56958328,1354776.0,1.8966849722758595e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2005,rog,3.03307613,1354776.0,2.2388026729141938e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2005,rog,2.32873556,1354776.0,1.7189081885123446e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2005,rog,0.79953605,1354776.0,5.90161067217016e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2005,rog,0.08552667,1354776.0,6.312974986270793e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2005,rog,0.44313016,1354776.0,3.2708740042634354e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2005,rog,0.13683868,1354776.0,1.0100465316775614e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2005,rog,0.13737144,1354776.0,1.0139789898846747e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2005,rog,0.03116873,1354776.0,2.300655606535693e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2005,rog,0.79417627,1354776.0,5.862048560057161e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2005,rog,1.11266302,1354776.0,8.212892906281186e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2005,rog,1.11525088,1354776.0,8.231994661848158e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2005,rog,0.04690704,1354776.0,3.4623465428971284e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2005,rog,0.00034684,1354776.0,2.5601280211636465e-10
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2005,rog,0.02828168,1354776.0,2.087553957259355e-08
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2005,rog,0.01982121,1354776.0,1.463061790288579e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2005,rog,0.0243123,1354776.0,1.7945623483144076e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2005,rog,0.01619898,1354776.0,1.1956943435667596e-08
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2005,rog,0.03940056,1354776.0,2.9082711828376058e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2005,rog,0.05851609,1354776.0,4.319244657419381e-08
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2005,rog,0.46702985,1354776.0,3.4472846433653977e-07
MOBILE,OTHER MOBILE SOURCES,TRAINS,2005,rog,0.09422789,1354776.0,6.955237618617395e-08
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2005,rog,0.03402295,1354776.0,2.511333976982173e-08
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2005,rog,6.63458723,1354776.0,4.897183910845778e-06
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2005,rog,0.23268512,1354776.0,1.717517286990617e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2005,rog,9.93852204,1354776.0,7.3359153395100004e-06
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2005,rog,0.15628636,1354776.0,1.1535955759476106e-07
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2005,rog,0.41989075,1354776.0,3.0993370859832176e-07
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2005,rog,1.33443006,1354776.0,9.849820634555086e-07
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2005,rog,10.81104083,1354776.0,7.97994711302828e-06
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2005,rog,0.0,1354776.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2005,rog,0.02446296,1354776.0,1.80568300589913e-08
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2005,sox,0.02164012,1354776.0,1.597320885519082e-08
STATIONARY,FUEL COMBUSTION,COGENERATION,2005,sox,3.136e-05,1354776.0,2.3147738076257624e-11
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2005,sox,7.99e-06,1354776.0,5.897653929505689e-12
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2005,sox,0.00402951,1354776.0,2.9742998104483693e-09
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2005,sox,0.0008695,1354776.0,6.418035158579721e-10
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2005,sox,0.00752473,1354776.0,5.554224462198917e-09
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2005,sox,0.00045027,1354776.0,3.323575262626442e-10
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2005,sox,0.0,1354776.0,0.0
STATIONARY,WASTE DISPOSAL,LANDFILLS,2005,sox,0.00519174,1354776.0,3.83217594642952e-09
STATIONARY,WASTE DISPOSAL,INCINERATORS,2005,sox,7.539e-05,1354776.0,5.5647575687788975e-11
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2005,sox,0.0,1354776.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2005,sox,0.0,1354776.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2005,sox,0.0,1354776.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2005,sox,0.0,1354776.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2005,sox,0.0,1354776.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2005,sox,0.0,1354776.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2005,sox,0.0,1354776.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2005,sox,0.0,1354776.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OIL AND GAS PRODUCTION,2005,sox,0.0,1354776.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM REFINING,2005,sox,0.0,1354776.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2005,sox,0.0,1354776.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2005,sox,0.0,1354776.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2005,sox,0.0,1354776.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2005,sox,0.0,1354776.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2005,sox,0.40766395,1354776.0,3.0090874801443193e-07
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2005,sox,0.000177,1354776.0,1.3064890432071426e-10
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2005,sox,0.0,1354776.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2005,sox,0.0,1354776.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2005,sox,0.00555108,1354776.0,4.097415366082659e-09
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2005,sox,0.0,1354776.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2005,sox,0.0,1354776.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2005,sox,0.0,1354776.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2005,sox,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2005,sox,0.14977419,1354776.0,1.1055273344080498e-07
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2005,sox,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2005,sox,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2005,sox,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2005,sox,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2005,sox,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2005,sox,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2005,sox,0.01435641,1354776.0,1.0596888341688958e-08
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2005,sox,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2005,sox,0.0,1354776.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2005,sox,0.06430186,1354776.0,4.746309352985291e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2005,sox,0.01087921,1354776.0,8.030264781779423e-09
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2005,sox,0.02952302,1354776.0,2.1791809125641436e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2005,sox,0.02857005,1354776.0,2.10883939485199e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2005,sox,0.01117238,1354776.0,8.246662178839897e-09
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2005,sox,0.00124873,1354776.0,9.217243293356245e-10
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2005,sox,0.00334879,1354776.0,2.471840363277767e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2005,sox,0.00038391,1354776.0,2.8337525908342043e-10
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2005,sox,0.0350239,1354776.0,2.5852170395696408e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2005,sox,0.00847548,1354776.0,6.256000992045918e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2005,sox,0.08058154,1354776.0,5.947960400833791e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2005,sox,0.1201042,1354776.0,8.865244143681316e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2005,sox,0.0004743,1354776.0,3.500947758153377e-10
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2005,sox,0.00024046,1354776.0,1.7749059623140652e-10
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2005,sox,8.616e-05,1354776.0,6.359722935747312e-11
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2005,sox,9.435e-05,1354776.0,6.964250916756718e-11
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2005,sox,0.00221372,1354776.0,1.6340118218805176e-09
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2005,sox,0.00059518,1354776.0,4.393198580429532e-10
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2005,sox,0.00180065,1354776.0,1.3291127094073117e-09
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2005,sox,0.00276845,1354776.0,2.043474345574471e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2005,sox,0.00210749,1354776.0,1.5556003354060007e-09
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2005,sox,0.18844518,1354776.0,1.390969282006767e-07
MOBILE,OTHER MOBILE SOURCES,TRAINS,2005,sox,0.17654292,1354776.0,1.303115201332176e-07
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2005,sox,0.0,1354776.0,0.0
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2005,sox,0.00198859,1354776.0,1.4678367493962102e-09
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2005,sox,0.00023433,1354776.0,1.7296586299137273e-10
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2005,sox,0.04212748,1354776.0,3.109553165984635e-08
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2005,sox,0.01101421,1354776.0,8.129912251176578e-09
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2005,sox,0.0025791,1354776.0,1.9037095431274246e-09
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2005,sox,0.0,1354776.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2005,sox,0.0,1354776.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2005,sox,0.0,1354776.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2005,sox,0.00369906,1354776.0,2.7303849492462223e-09
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2005,tog,5.77994309,1354776.0,4.266345942059794e-06
STATIONARY,FUEL COMBUSTION,COGENERATION,2005,tog,0.00116695,1354776.0,8.613601067630368e-10
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2005,tog,0.0041911,1354776.0,3.093574140669749e-09
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2005,tog,0.13694123,1354776.0,1.0108034833802783e-07
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2005,tog,0.07265371,1354776.0,5.362783958381311e-08
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2005,tog,0.13000563,1354776.0,9.596097805098409e-08
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2005,tog,0.05414747,1354776.0,3.9967839701913826e-08
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2005,tog,0.02392624,1354776.0,1.766066124584433e-08
STATIONARY,WASTE DISPOSAL,LANDFILLS,2005,tog,75.67670677,1354776.0,5.5859202384748475e-05
STATIONARY,WASTE DISPOSAL,INCINERATORS,2005,tog,0.00036547,1354776.0,2.69764152893172e-10
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2005,tog,0.0,1354776.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2005,tog,2.30459606,1354776.0,1.7010901137900288e-06
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2005,tog,0.27109587,1354776.0,2.0010383266311184e-07
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2005,tog,3.33311782,1354776.0,2.460272266411569e-06
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2005,tog,2.38655286,1354776.0,1.7615848376410567e-06
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2005,tog,0.40174373,1354776.0,2.965388595605473e-07
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2005,tog,0.64136117,1354776.0,4.734075374822111e-07
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2005,tog,0.40868327,1354776.0,3.016611380774386e-07
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OIL AND GAS PRODUCTION,2005,tog,2.04729573,1354776.0,1.511169174830378e-06
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM REFINING,2005,tog,0.0,1354776.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2005,tog,42.62940043,1354776.0,3.1466013887166583e-05
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2005,tog,0.0,1354776.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2005,tog,0.2913975,1354776.0,2.1508906269375896e-07
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2005,tog,0.38452095,1354776.0,2.838262192421478e-07
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2005,tog,0.16185412,1354776.0,1.1946928495928476e-07
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2005,tog,0.00424176,1354776.0,3.130967776222785e-09
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2005,tog,0.0269654,1354776.0,1.9903954602089203e-08
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2005,tog,0.0,1354776.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2005,tog,0.41724992,1354776.0,3.079844343271508e-07
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2005,tog,12.3954055,1354776.0,9.149413260937601e-06
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2005,tog,4.53652598,1354776.0,3.348543213047766e-06
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2005,tog,0.26949781,1354776.0,1.9892425758944652e-07
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2005,tog,0.56696748,1354776.0,4.184953674998671e-07
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2005,tog,16.6648588,1354776.0,1.2300822276154878e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2005,tog,22.71753916,1354776.0,1.676848361647977e-05
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2005,tog,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2005,tog,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2005,tog,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2005,tog,0.0,1354776.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2005,tog,0.04600499,1354776.0,3.395763580104755e-08
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2005,tog,0.26273158,1354776.0,1.9392990427937903e-07
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2005,tog,0.23722322,1354776.0,1.751014337425523e-07
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2005,tog,0.0,1354776.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2005,tog,10.30458469,1354776.0,7.606116944793826e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2005,tog,2.81632068,1354776.0,2.0788091020212937e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2005,tog,3.42992167,1354776.0,2.5317260344145456e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2005,tog,2.67119285,1354776.0,1.9716859835131416e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2005,tog,0.93401478,1354776.0,6.894237719002994e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2005,tog,0.10022439,1354776.0,7.397856915091499e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2005,tog,0.50247881,1354776.0,3.708943840162507e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2005,tog,0.15332577,1354776.0,1.1317425906570533e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2005,tog,0.15638825,1354776.0,1.1543476559962681e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2005,tog,0.03548352,1354776.0,2.619142943187656e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2005,tog,0.90410911,1354776.0,6.673495175586223e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2005,tog,1.27681364,1354776.0,9.424536897612594e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2005,tog,1.20814152,1354776.0,8.917647788269058e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2005,tog,0.31887858,1354776.0,2.3537365586635726e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2005,tog,0.00044406,1354776.0,3.2777374267037503e-10
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2005,tog,0.03653303,1354776.0,2.6966103621558105e-08
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2005,tog,0.02256494,1354776.0,1.6655845689619538e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2005,tog,0.02878181,1354776.0,2.1244700230886877e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2005,tog,0.01844131,1354776.0,1.3612073139766278e-08
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2005,tog,0.04485454,1354776.0,3.310845482943306e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2005,tog,0.0712109,1354776.0,5.2562859099954524e-08
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2005,tog,0.48075325,1354776.0,3.548581093848725e-07
MOBILE,OTHER MOBILE SOURCES,TRAINS,2005,tog,0.11214077,1354776.0,8.277439960554364e-08
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2005,tog,0.04049017,1354776.0,2.9886985007115567e-08
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2005,tog,7.15937449,1354776.0,5.284544817741088e-06
